PID,field_abstract,field_alt_title,field_classification,field_copyright_date,field_date_captured,field_dewey_classification,field_edition,field_edtf_date_created,field_edtf_date_issued,field_extent,field_full_title,field_geographic_subject,field_identifier,field_is_preceded_by,field_is_succeeded_by,field_isbn,field_language,field_lcc_classification,field_linked_agent,field_local_identifier,field_mode_of_issuance,field_note,field_oclc_number,field_physical_form,field_pid,field_place_published,field_place_published_country,field_resource_type,field_rights,field_subject,field_subjects_name,field_table_of_contents,title
lsu-ag-agexp:3938,,,,,,,,,,,lsu-ag-agexp:3870-58,,,,,,,,,,,,,,lsu-ag-agexp:3938,,,,,,,,lsu-ag-agexp:3870-58
lsu-ag-agexp:3939,,,,,,,,,,,lsu-ag-agexp:3870-45,,,,,,,,,,,,,,lsu-ag-agexp:3939,,,,,,,,lsu-ag-agexp:3870-45
lsu-ag-agexp:393,,,,,,,,,,,lsu-ag-agexp:321-98,,,,,,,,,,,,,,lsu-ag-agexp:393,,,,,,,,lsu-ag-agexp:321-98
lsu-ag-agexp:3940,,,,,,,,,,,lsu-ag-agexp:3870-1,,,,,,,,,,,,,,lsu-ag-agexp:3940,,,,,,,,lsu-ag-agexp:3870-1
lsu-ag-agexp:3941,,,,,,,,,,,lsu-ag-agexp:3870-126,,,,,,,,,,,,,,lsu-ag-agexp:3941,,,,,,,,lsu-ag-agexp:3870-126
lsu-ag-agexp:3942,,,,,,,,,,,lsu-ag-agexp:3870-88,,,,,,,,,,,,,,lsu-ag-agexp:3942,,,,,,,,lsu-ag-agexp:3870-88
lsu-ag-agexp:3943,,,,,,,,,,,lsu-ag-agexp:3870-100,,,,,,,,,,,,,,lsu-ag-agexp:3943,,,,,,,,lsu-ag-agexp:3870-100
lsu-ag-agexp:3944,,,,,,,,,,,lsu-ag-agexp:3870-6,,,,,,,,,,,,,,lsu-ag-agexp:3944,,,,,,,,lsu-ag-agexp:3870-6
lsu-ag-agexp:3945,,,,,,,,,,,lsu-ag-agexp:3870-83,,,,,,,,,,,,,,lsu-ag-agexp:3945,,,,,,,,lsu-ag-agexp:3870-83
lsu-ag-agexp:3946,,,,,,,,,,,lsu-ag-agexp:3870-85,,,,,,,,,,,,,,lsu-ag-agexp:3946,,,,,,,,lsu-ag-agexp:3870-85
lsu-ag-agexp:3947,,,,,,,,,,,lsu-ag-agexp:3870-108,,,,,,,,,,,,,,lsu-ag-agexp:3947,,,,,,,,lsu-ag-agexp:3870-108
lsu-ag-agexp:3948,,,,,,,,,,,lsu-ag-agexp:3870-7,,,,,,,,,,,,,,lsu-ag-agexp:3948,,,,,,,,lsu-ag-agexp:3870-7
lsu-ag-agexp:3949,,,,,,,,,,,lsu-ag-agexp:3870-79,,,,,,,,,,,,,,lsu-ag-agexp:3949,,,,,,,,lsu-ag-agexp:3870-79
lsu-ag-agexp:394,,,,,,,,,,,lsu-ag-agexp:321-80,,,,,,,,,,,,,,lsu-ag-agexp:394,,,,,,,,lsu-ag-agexp:321-80
lsu-ag-agexp:3950,,,,,,,,,,,lsu-ag-agexp:3870-49,,,,,,,,,,,,,,lsu-ag-agexp:3950,,,,,,,,lsu-ag-agexp:3870-49
lsu-ag-agexp:3951,,,,,,,,,,,lsu-ag-agexp:3870-10,,,,,,,,,,,,,,lsu-ag-agexp:3951,,,,,,,,lsu-ag-agexp:3870-10
lsu-ag-agexp:3952,,,,,,,,,,,lsu-ag-agexp:3870-38,,,,,,,,,,,,,,lsu-ag-agexp:3952,,,,,,,,lsu-ag-agexp:3870-38
lsu-ag-agexp:3953,,,,,,,,,,,lsu-ag-agexp:3870-57,,,,,,,,,,,,,,lsu-ag-agexp:3953,,,,,,,,lsu-ag-agexp:3870-57
lsu-ag-agexp:3954,,,,,,,,,,,lsu-ag-agexp:3870-90,,,,,,,,,,,,,,lsu-ag-agexp:3954,,,,,,,,lsu-ag-agexp:3870-90
lsu-ag-agexp:3955,,,,,,,,,,,lsu-ag-agexp:3870-104,,,,,,,,,,,,,,lsu-ag-agexp:3955,,,,,,,,lsu-ag-agexp:3870-104
lsu-ag-agexp:3956,,,,,,,,,,,lsu-ag-agexp:3870-39,,,,,,,,,,,,,,lsu-ag-agexp:3956,,,,,,,,lsu-ag-agexp:3870-39
lsu-ag-agexp:3957,,,,,,,,,,,lsu-ag-agexp:3870-51,,,,,,,,,,,,,,lsu-ag-agexp:3957,,,,,,,,lsu-ag-agexp:3870-51
lsu-ag-agexp:3958,,,,,,,,,,,lsu-ag-agexp:3870-128,,,,,,,,,,,,,,lsu-ag-agexp:3958,,,,,,,,lsu-ag-agexp:3870-128
lsu-ag-agexp:3959,,,,,,,,,,,lsu-ag-agexp:3870-98,,,,,,,,,,,,,,lsu-ag-agexp:3959,,,,,,,,lsu-ag-agexp:3870-98
lsu-ag-agexp:395,,,,,,,,,,,lsu-ag-agexp:321-93,,,,,,,,,,,,,,lsu-ag-agexp:395,,,,,,,,lsu-ag-agexp:321-93
lsu-ag-agexp:3960,,,,,,,,,,,lsu-ag-agexp:3870-123,,,,,,,,,,,,,,lsu-ag-agexp:3960,,,,,,,,lsu-ag-agexp:3870-123
lsu-ag-agexp:3961,,,,,,,,,,,lsu-ag-agexp:3870-80,,,,,,,,,,,,,,lsu-ag-agexp:3961,,,,,,,,lsu-ag-agexp:3870-80
lsu-ag-agexp:3962,,,,,,,,,,,lsu-ag-agexp:3870-93,,,,,,,,,,,,,,lsu-ag-agexp:3962,,,,,,,,lsu-ag-agexp:3870-93
lsu-ag-agexp:3963,,,,,,,,,,,lsu-ag-agexp:3870-18,,,,,,,,,,,,,,lsu-ag-agexp:3963,,,,,,,,lsu-ag-agexp:3870-18
lsu-ag-agexp:3964,,,,,,,,,,,lsu-ag-agexp:3870-118,,,,,,,,,,,,,,lsu-ag-agexp:3964,,,,,,,,lsu-ag-agexp:3870-118
lsu-ag-agexp:3965,,,,,,,,,,,lsu-ag-agexp:3870-42,,,,,,,,,,,,,,lsu-ag-agexp:3965,,,,,,,,lsu-ag-agexp:3870-42
lsu-ag-agexp:3966,,,,,,,,,,,lsu-ag-agexp:3870-26,,,,,,,,,,,,,,lsu-ag-agexp:3966,,,,,,,,lsu-ag-agexp:3870-26
lsu-ag-agexp:3967,,,,,,,,,,,lsu-ag-agexp:3870-13,,,,,,,,,,,,,,lsu-ag-agexp:3967,,,,,,,,lsu-ag-agexp:3870-13
lsu-ag-agexp:3968,,,,,,,,,,,lsu-ag-agexp:3870-28,,,,,,,,,,,,,,lsu-ag-agexp:3968,,,,,,,,lsu-ag-agexp:3870-28
lsu-ag-agexp:3969,,,,,,,,,,,lsu-ag-agexp:3870-84,,,,,,,,,,,,,,lsu-ag-agexp:3969,,,,,,,,lsu-ag-agexp:3870-84
lsu-ag-agexp:396,,,,,,,,,,,lsu-ag-agexp:321-18,,,,,,,,,,,,,,lsu-ag-agexp:396,,,,,,,,lsu-ag-agexp:321-18
lsu-ag-agexp:3970,,,,,,,,,,,lsu-ag-agexp:3870-86,,,,,,,,,,,,,,lsu-ag-agexp:3970,,,,,,,,lsu-ag-agexp:3870-86
lsu-ag-agexp:3971,,,,,,,,,,,lsu-ag-agexp:3870-68,,,,,,,,,,,,,,lsu-ag-agexp:3971,,,,,,,,lsu-ag-agexp:3870-68
lsu-ag-agexp:3972,,,,,,,,,,,lsu-ag-agexp:3870-2,,,,,,,,,,,,,,lsu-ag-agexp:3972,,,,,,,,lsu-ag-agexp:3870-2
lsu-ag-agexp:3973,,,,,,,,,,,lsu-ag-agexp:3870-56,,,,,,,,,,,,,,lsu-ag-agexp:3973,,,,,,,,lsu-ag-agexp:3870-56
lsu-ag-agexp:3974,,,,,,,,,,,lsu-ag-agexp:3870-77,,,,,,,,,,,,,,lsu-ag-agexp:3974,,,,,,,,lsu-ag-agexp:3870-77
lsu-ag-agexp:3975,,,,,,,,,,,lsu-ag-agexp:3870-99,,,,,,,,,,,,,,lsu-ag-agexp:3975,,,,,,,,lsu-ag-agexp:3870-99
lsu-ag-agexp:3976,,,,,,,,,,,lsu-ag-agexp:3870-120,,,,,,,,,,,,,,lsu-ag-agexp:3976,,,,,,,,lsu-ag-agexp:3870-120
lsu-ag-agexp:3977,,,,,,,,,,,lsu-ag-agexp:3870-74,,,,,,,,,,,,,,lsu-ag-agexp:3977,,,,,,,,lsu-ag-agexp:3870-74
lsu-ag-agexp:3978,,,,,,,,,,,lsu-ag-agexp:3870-52,,,,,,,,,,,,,,lsu-ag-agexp:3978,,,,,,,,lsu-ag-agexp:3870-52
lsu-ag-agexp:3979,,,,,,,,,,,lsu-ag-agexp:3870-67,,,,,,,,,,,,,,lsu-ag-agexp:3979,,,,,,,,lsu-ag-agexp:3870-67
lsu-ag-agexp:397,,,,,,,,,,,lsu-ag-agexp:321-42,,,,,,,,,,,,,,lsu-ag-agexp:397,,,,,,,,lsu-ag-agexp:321-42
lsu-ag-agexp:3980,,,,,,,,,,,lsu-ag-agexp:3870-76,,,,,,,,,,,,,,lsu-ag-agexp:3980,,,,,,,,lsu-ag-agexp:3870-76
lsu-ag-agexp:3981,,,,,,,,,,,lsu-ag-agexp:3870-22,,,,,,,,,,,,,,lsu-ag-agexp:3981,,,,,,,,lsu-ag-agexp:3870-22
lsu-ag-agexp:3982,,,,,,,,,,,lsu-ag-agexp:3870-65,,,,,,,,,,,,,,lsu-ag-agexp:3982,,,,,,,,lsu-ag-agexp:3870-65
lsu-ag-agexp:3983,,,,,,,,,,,lsu-ag-agexp:3870-21,,,,,,,,,,,,,,lsu-ag-agexp:3983,,,,,,,,lsu-ag-agexp:3870-21
lsu-ag-agexp:3984,,,,,,,,,,,lsu-ag-agexp:3870-119,,,,,,,,,,,,,,lsu-ag-agexp:3984,,,,,,,,lsu-ag-agexp:3870-119
lsu-ag-agexp:3985,,,,,,,,,,,lsu-ag-agexp:3870-20,,,,,,,,,,,,,,lsu-ag-agexp:3985,,,,,,,,lsu-ag-agexp:3870-20
lsu-ag-agexp:3986,,,,,,,,,,,lsu-ag-agexp:3870-106,,,,,,,,,,,,,,lsu-ag-agexp:3986,,,,,,,,lsu-ag-agexp:3870-106
lsu-ag-agexp:3987,,,,,,,,,,,lsu-ag-agexp:3870-66,,,,,,,,,,,,,,lsu-ag-agexp:3987,,,,,,,,lsu-ag-agexp:3870-66
lsu-ag-agexp:3988,,,,,,,,,,,lsu-ag-agexp:3870-8,,,,,,,,,,,,,,lsu-ag-agexp:3988,,,,,,,,lsu-ag-agexp:3870-8
lsu-ag-agexp:3989,,,,,,,,,,,lsu-ag-agexp:3870-14,,,,,,,,,,,,,,lsu-ag-agexp:3989,,,,,,,,lsu-ag-agexp:3870-14
lsu-ag-agexp:398,,,,,,,,,,,lsu-ag-agexp:321-26,,,,,,,,,,,,,,lsu-ag-agexp:398,,,,,,,,lsu-ag-agexp:321-26
lsu-ag-agexp:3990,,,,,,,,,,,lsu-ag-agexp:3870-11,,,,,,,,,,,,,,lsu-ag-agexp:3990,,,,,,,,lsu-ag-agexp:3870-11
lsu-ag-agexp:3991,,,,,,,,,,,lsu-ag-agexp:3870-59,,,,,,,,,,,,,,lsu-ag-agexp:3991,,,,,,,,lsu-ag-agexp:3870-59
lsu-ag-agexp:3992,,,,,,,,,,,lsu-ag-agexp:3870-72,,,,,,,,,,,,,,lsu-ag-agexp:3992,,,,,,,,lsu-ag-agexp:3870-72
lsu-ag-agexp:3993,,,,,,,,,,,lsu-ag-agexp:3870-60,,,,,,,,,,,,,,lsu-ag-agexp:3993,,,,,,,,lsu-ag-agexp:3870-60
lsu-ag-agexp:3994,,,,,,,,,,,lsu-ag-agexp:3870-121,,,,,,,,,,,,,,lsu-ag-agexp:3994,,,,,,,,lsu-ag-agexp:3870-121
lsu-ag-agexp:3995,,,,,,,,,,,lsu-ag-agexp:3870-75,,,,,,,,,,,,,,lsu-ag-agexp:3995,,,,,,,,lsu-ag-agexp:3870-75
lsu-ag-agexp:3996,,,,,,,,,,,lsu-ag-agexp:3870-37,,,,,,,,,,,,,,lsu-ag-agexp:3996,,,,,,,,lsu-ag-agexp:3870-37
lsu-ag-agexp:3997,,,,,,,,,,,lsu-ag-agexp:3870-34,,,,,,,,,,,,,,lsu-ag-agexp:3997,,,,,,,,lsu-ag-agexp:3870-34
lsu-ag-agexp:3998,,,,,,,,,,,lsu-ag-agexp:3870-44,,,,,,,,,,,,,,lsu-ag-agexp:3998,,,,,,,,lsu-ag-agexp:3870-44
lsu-ag-agexp:3999,,,,,,,,,,,lsu-ag-agexp:3870-130,,,,,,,,,,,,,,lsu-ag-agexp:3999,,,,,,,,lsu-ag-agexp:3870-130
lsu-ag-agexp:399,,,,,,,,,,,lsu-ag-agexp:321-13,,,,,,,,,,,,,,lsu-ag-agexp:399,,,,,,,,lsu-ag-agexp:321-13
lsu-ag-agexp:39,,,,,,,,,,,lsu-ag-agexp:1-11,,,,,,,,,,,,,,lsu-ag-agexp:39,,,,,,,,lsu-ag-agexp:1-11
lsu-ag-agexp:3,,,,,,,,,,,lsu-ag-agexp:1-33,,,,,,,,,,,,,,lsu-ag-agexp:3,,,,,,,,lsu-ag-agexp:1-33
lsu-ag-agexp:4000,,,,,,,,,,,lsu-ag-agexp:3870-81,,,,,,,,,,,,,,lsu-ag-agexp:4000,,,,,,,,lsu-ag-agexp:3870-81
lsu-ag-agexp:4001,,,,,,,,,1927,,Investigations of the sugar cane disease situation in 1925 and 1926.,,,,,,,,relators:aut:person:|relators:ctb:person:|relators:ctb:corporate_body:|relators:pbl:corporate_body:Ramires-Jones printing co.,,,"host: LSU Agricultural Experiment Station Sugar Research Materials http://louisianadigitallibrary.org/islandora/object/lsu-ag-agexp:collection Louisiana Bulletin. Ser. 2, no. 197 (1927) Volume 197",,,lsu-ag-agexp:4001,,,Text,use and reproduction: This item is in the public domain.|use and reproduction: Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,subject:Agriculture -- Louisiana|subject:Sugar -- Research -- Louisiana|subject:Sugar -- Manufacture and refining -- Periodicals|subject:Sugarcane -- Louisiana|subject:Sugarcane -- Louisiana -- Periodicals|subject:Sugarcane -- Diseases and pests -- Louisiana,,,Investigations of the sugar cane disease situation in 1925 and 1926.
lsu-ag-agexp:4002,,,,,,,,,,,lsu-ag-agexp:4001-29,,,,,,,,,,,,,,lsu-ag-agexp:4002,,,,,,,,lsu-ag-agexp:4001-29
lsu-ag-agexp:4003,,,,,,,,,,,lsu-ag-agexp:4001-33,,,,,,,,,,,,,,lsu-ag-agexp:4003,,,,,,,,lsu-ag-agexp:4001-33
lsu-ag-agexp:4004,,,,,,,,,,,lsu-ag-agexp:4001-32,,,,,,,,,,,,,,lsu-ag-agexp:4004,,,,,,,,lsu-ag-agexp:4001-32
lsu-ag-agexp:4005,,,,,,,,,,,lsu-ag-agexp:4001-43,,,,,,,,,,,,,,lsu-ag-agexp:4005,,,,,,,,lsu-ag-agexp:4001-43
lsu-ag-agexp:4006,,,,,,,,,,,lsu-ag-agexp:4001-12,,,,,,,,,,,,,,lsu-ag-agexp:4006,,,,,,,,lsu-ag-agexp:4001-12
lsu-ag-agexp:4007,,,,,,,,,,,lsu-ag-agexp:4001-25,,,,,,,,,,,,,,lsu-ag-agexp:4007,,,,,,,,lsu-ag-agexp:4001-25
lsu-ag-agexp:4008,,,,,,,,,,,lsu-ag-agexp:4001-19,,,,,,,,,,,,,,lsu-ag-agexp:4008,,,,,,,,lsu-ag-agexp:4001-19
lsu-ag-agexp:4009,,,,,,,,,,,lsu-ag-agexp:4001-27,,,,,,,,,,,,,,lsu-ag-agexp:4009,,,,,,,,lsu-ag-agexp:4001-27
lsu-ag-agexp:400,,,,,,,,,,,lsu-ag-agexp:321-28,,,,,,,,,,,,,,lsu-ag-agexp:400,,,,,,,,lsu-ag-agexp:321-28
lsu-ag-agexp:4010,,,,,,,,,,,lsu-ag-agexp:4001-40,,,,,,,,,,,,,,lsu-ag-agexp:4010,,,,,,,,lsu-ag-agexp:4001-40
lsu-ag-agexp:4011,,,,,,,,,,,lsu-ag-agexp:4001-9,,,,,,,,,,,,,,lsu-ag-agexp:4011,,,,,,,,lsu-ag-agexp:4001-9
lsu-ag-agexp:4012,,,,,,,,,,,lsu-ag-agexp:4001-36,,,,,,,,,,,,,,lsu-ag-agexp:4012,,,,,,,,lsu-ag-agexp:4001-36
lsu-ag-agexp:4013,,,,,,,,,,,lsu-ag-agexp:4001-16,,,,,,,,,,,,,,lsu-ag-agexp:4013,,,,,,,,lsu-ag-agexp:4001-16
lsu-ag-agexp:4014,,,,,,,,,,,lsu-ag-agexp:4001-41,,,,,,,,,,,,,,lsu-ag-agexp:4014,,,,,,,,lsu-ag-agexp:4001-41
lsu-ag-agexp:4015,,,,,,,,,,,lsu-ag-agexp:4001-46,,,,,,,,,,,,,,lsu-ag-agexp:4015,,,,,,,,lsu-ag-agexp:4001-46
lsu-ag-agexp:4016,,,,,,,,,,,lsu-ag-agexp:4001-24,,,,,,,,,,,,,,lsu-ag-agexp:4016,,,,,,,,lsu-ag-agexp:4001-24
lsu-ag-agexp:4017,,,,,,,,,,,lsu-ag-agexp:4001-15,,,,,,,,,,,,,,lsu-ag-agexp:4017,,,,,,,,lsu-ag-agexp:4001-15
lsu-ag-agexp:4018,,,,,,,,,,,lsu-ag-agexp:4001-31,,,,,,,,,,,,,,lsu-ag-agexp:4018,,,,,,,,lsu-ag-agexp:4001-31
lsu-ag-agexp:4019,,,,,,,,,,,lsu-ag-agexp:4001-48,,,,,,,,,,,,,,lsu-ag-agexp:4019,,,,,,,,lsu-ag-agexp:4001-48
lsu-ag-agexp:401,,,,,,,,,,,lsu-ag-agexp:321-84,,,,,,,,,,,,,,lsu-ag-agexp:401,,,,,,,,lsu-ag-agexp:321-84
lsu-ag-agexp:4020,,,,,,,,,,,lsu-ag-agexp:4001-47,,,,,,,,,,,,,,lsu-ag-agexp:4020,,,,,,,,lsu-ag-agexp:4001-47
lsu-ag-agexp:4021,,,,,,,,,,,lsu-ag-agexp:4001-3,,,,,,,,,,,,,,lsu-ag-agexp:4021,,,,,,,,lsu-ag-agexp:4001-3
lsu-ag-agexp:4022,,,,,,,,,,,lsu-ag-agexp:4001-4,,,,,,,,,,,,,,lsu-ag-agexp:4022,,,,,,,,lsu-ag-agexp:4001-4
lsu-ag-agexp:4023,,,,,,,,,,,lsu-ag-agexp:4001-30,,,,,,,,,,,,,,lsu-ag-agexp:4023,,,,,,,,lsu-ag-agexp:4001-30
lsu-ag-agexp:4024,,,,,,,,,,,lsu-ag-agexp:4001-17,,,,,,,,,,,,,,lsu-ag-agexp:4024,,,,,,,,lsu-ag-agexp:4001-17
lsu-ag-agexp:4025,,,,,,,,,,,lsu-ag-agexp:4001-35,,,,,,,,,,,,,,lsu-ag-agexp:4025,,,,,,,,lsu-ag-agexp:4001-35
lsu-ag-agexp:4026,,,,,,,,,,,lsu-ag-agexp:4001-23,,,,,,,,,,,,,,lsu-ag-agexp:4026,,,,,,,,lsu-ag-agexp:4001-23
lsu-ag-agexp:4027,,,,,,,,,,,lsu-ag-agexp:4001-5,,,,,,,,,,,,,,lsu-ag-agexp:4027,,,,,,,,lsu-ag-agexp:4001-5
lsu-ag-agexp:4028,,,,,,,,,,,lsu-ag-agexp:4001-45,,,,,,,,,,,,,,lsu-ag-agexp:4028,,,,,,,,lsu-ag-agexp:4001-45
lsu-ag-agexp:4029,,,,,,,,,,,lsu-ag-agexp:4001-1,,,,,,,,,,,,,,lsu-ag-agexp:4029,,,,,,,,lsu-ag-agexp:4001-1
lsu-ag-agexp:402,,,,,,,,,,,lsu-ag-agexp:321-86,,,,,,,,,,,,,,lsu-ag-agexp:402,,,,,,,,lsu-ag-agexp:321-86
lsu-ag-agexp:4030,,,,,,,,,,,lsu-ag-agexp:4001-6,,,,,,,,,,,,,,lsu-ag-agexp:4030,,,,,,,,lsu-ag-agexp:4001-6
lsu-ag-agexp:4031,,,,,,,,,,,lsu-ag-agexp:4001-7,,,,,,,,,,,,,,lsu-ag-agexp:4031,,,,,,,,lsu-ag-agexp:4001-7
lsu-ag-agexp:4032,,,,,,,,,,,lsu-ag-agexp:4001-49,,,,,,,,,,,,,,lsu-ag-agexp:4032,,,,,,,,lsu-ag-agexp:4001-49
lsu-ag-agexp:4033,,,,,,,,,,,lsu-ag-agexp:4001-10,,,,,,,,,,,,,,lsu-ag-agexp:4033,,,,,,,,lsu-ag-agexp:4001-10
lsu-ag-agexp:4034,,,,,,,,,,,lsu-ag-agexp:4001-38,,,,,,,,,,,,,,lsu-ag-agexp:4034,,,,,,,,lsu-ag-agexp:4001-38
lsu-ag-agexp:4035,,,,,,,,,,,lsu-ag-agexp:4001-39,,,,,,,,,,,,,,lsu-ag-agexp:4035,,,,,,,,lsu-ag-agexp:4001-39
lsu-ag-agexp:4036,,,,,,,,,,,lsu-ag-agexp:4001-18,,,,,,,,,,,,,,lsu-ag-agexp:4036,,,,,,,,lsu-ag-agexp:4001-18
lsu-ag-agexp:4037,,,,,,,,,,,lsu-ag-agexp:4001-42,,,,,,,,,,,,,,lsu-ag-agexp:4037,,,,,,,,lsu-ag-agexp:4001-42
lsu-ag-agexp:4038,,,,,,,,,,,lsu-ag-agexp:4001-26,,,,,,,,,,,,,,lsu-ag-agexp:4038,,,,,,,,lsu-ag-agexp:4001-26
lsu-ag-agexp:4039,,,,,,,,,,,lsu-ag-agexp:4001-13,,,,,,,,,,,,,,lsu-ag-agexp:4039,,,,,,,,lsu-ag-agexp:4001-13
lsu-ag-agexp:403,,,,,,,,,,,lsu-ag-agexp:321-68,,,,,,,,,,,,,,lsu-ag-agexp:403,,,,,,,,lsu-ag-agexp:321-68
lsu-ag-agexp:4040,,,,,,,,,,,lsu-ag-agexp:4001-28,,,,,,,,,,,,,,lsu-ag-agexp:4040,,,,,,,,lsu-ag-agexp:4001-28
lsu-ag-agexp:4041,,,,,,,,,,,lsu-ag-agexp:4001-2,,,,,,,,,,,,,,lsu-ag-agexp:4041,,,,,,,,lsu-ag-agexp:4001-2
lsu-ag-agexp:4042,,,,,,,,,,,lsu-ag-agexp:4001-22,,,,,,,,,,,,,,lsu-ag-agexp:4042,,,,,,,,lsu-ag-agexp:4001-22
lsu-ag-agexp:4043,,,,,,,,,,,lsu-ag-agexp:4001-21,,,,,,,,,,,,,,lsu-ag-agexp:4043,,,,,,,,lsu-ag-agexp:4001-21
lsu-ag-agexp:4044,,,,,,,,,,,lsu-ag-agexp:4001-20,,,,,,,,,,,,,,lsu-ag-agexp:4044,,,,,,,,lsu-ag-agexp:4001-20
lsu-ag-agexp:4045,,,,,,,,,,,lsu-ag-agexp:4001-8,,,,,,,,,,,,,,lsu-ag-agexp:4045,,,,,,,,lsu-ag-agexp:4001-8
lsu-ag-agexp:4046,,,,,,,,,,,lsu-ag-agexp:4001-14,,,,,,,,,,,,,,lsu-ag-agexp:4046,,,,,,,,lsu-ag-agexp:4001-14
lsu-ag-agexp:4047,,,,,,,,,,,lsu-ag-agexp:4001-11,,,,,,,,,,,,,,lsu-ag-agexp:4047,,,,,,,,lsu-ag-agexp:4001-11
lsu-ag-agexp:4048,,,,,,,,,,,lsu-ag-agexp:4001-37,,,,,,,,,,,,,,lsu-ag-agexp:4048,,,,,,,,lsu-ag-agexp:4001-37
lsu-ag-agexp:4049,,,,,,,,,,,lsu-ag-agexp:4001-34,,,,,,,,,,,,,,lsu-ag-agexp:4049,,,,,,,,lsu-ag-agexp:4001-34
lsu-ag-agexp:404,,,,,,,,,,,lsu-ag-agexp:321-2,,,,,,,,,,,,,,lsu-ag-agexp:404,,,,,,,,lsu-ag-agexp:321-2
lsu-ag-agexp:4050,,,,,,,,,,,lsu-ag-agexp:4001-44,,,,,,,,,,,,,,lsu-ag-agexp:4050,,,,,,,,lsu-ag-agexp:4001-44
lsu-ag-agexp:4051,,,,,,,,,1941,,The resident laborer on the sugar cane farm.,,,,,,,,relators:aut:person:|relators:ctb:person:|relators:ctb:corporate_body:,,,"host: LSU Agricultural Experiment Station Sugar Research Materials http://louisianadigitallibrary.org/islandora/object/lsu-ag-agexp:collection Louisiana Bulletin. Ser. 2, no. 334 (1940) Volume 334",,,lsu-ag-agexp:4051,,,Text,use and reproduction: This item is in the public domain.|use and reproduction: Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,subject:Agriculture -- Louisiana|subject:Sugar -- Research -- Louisiana|subject:Sugar -- Manufacture and refining -- Louisiana -- Periodicals|subject:Sugar -- Manufacture and refining -- Periodicals|subject:Sugarcane -- Louisiana|subject:Sugarcane -- Louisiana -- Periodicals|subject:Agricultural laborers -- Louisiana,,,The resident laborer on the sugar cane farm.
lsu-ag-agexp:4052,,,,,,,,,,,lsu-ag-agexp:4051-29,,,,,,,,,,,,,,lsu-ag-agexp:4052,,,,,,,,lsu-ag-agexp:4051-29
lsu-ag-agexp:4053,,,,,,,,,,,lsu-ag-agexp:4051-33,,,,,,,,,,,,,,lsu-ag-agexp:4053,,,,,,,,lsu-ag-agexp:4051-33
lsu-ag-agexp:4054,,,,,,,,,,,lsu-ag-agexp:4051-32,,,,,,,,,,,,,,lsu-ag-agexp:4054,,,,,,,,lsu-ag-agexp:4051-32
lsu-ag-agexp:4055,,,,,,,,,,,lsu-ag-agexp:4051-43,,,,,,,,,,,,,,lsu-ag-agexp:4055,,,,,,,,lsu-ag-agexp:4051-43
lsu-ag-agexp:4056,,,,,,,,,,,lsu-ag-agexp:4051-12,,,,,,,,,,,,,,lsu-ag-agexp:4056,,,,,,,,lsu-ag-agexp:4051-12
lsu-ag-agexp:4057,,,,,,,,,,,lsu-ag-agexp:4051-25,,,,,,,,,,,,,,lsu-ag-agexp:4057,,,,,,,,lsu-ag-agexp:4051-25
lsu-ag-agexp:4058,,,,,,,,,,,lsu-ag-agexp:4051-19,,,,,,,,,,,,,,lsu-ag-agexp:4058,,,,,,,,lsu-ag-agexp:4051-19
lsu-ag-agexp:4059,,,,,,,,,,,lsu-ag-agexp:4051-27,,,,,,,,,,,,,,lsu-ag-agexp:4059,,,,,,,,lsu-ag-agexp:4051-27
lsu-ag-agexp:405,,,,,,,,,,,lsu-ag-agexp:321-56,,,,,,,,,,,,,,lsu-ag-agexp:405,,,,,,,,lsu-ag-agexp:321-56
lsu-ag-agexp:4060,,,,,,,,,,,lsu-ag-agexp:4051-40,,,,,,,,,,,,,,lsu-ag-agexp:4060,,,,,,,,lsu-ag-agexp:4051-40
lsu-ag-agexp:4061,,,,,,,,,,,lsu-ag-agexp:4051-9,,,,,,,,,,,,,,lsu-ag-agexp:4061,,,,,,,,lsu-ag-agexp:4051-9
lsu-ag-agexp:4062,,,,,,,,,,,lsu-ag-agexp:4051-36,,,,,,,,,,,,,,lsu-ag-agexp:4062,,,,,,,,lsu-ag-agexp:4051-36
lsu-ag-agexp:4063,,,,,,,,,,,lsu-ag-agexp:4051-16,,,,,,,,,,,,,,lsu-ag-agexp:4063,,,,,,,,lsu-ag-agexp:4051-16
lsu-ag-agexp:4064,,,,,,,,,,,lsu-ag-agexp:4051-41,,,,,,,,,,,,,,lsu-ag-agexp:4064,,,,,,,,lsu-ag-agexp:4051-41
lsu-ag-agexp:4065,,,,,,,,,,,lsu-ag-agexp:4051-46,,,,,,,,,,,,,,lsu-ag-agexp:4065,,,,,,,,lsu-ag-agexp:4051-46
lsu-ag-agexp:4066,,,,,,,,,,,lsu-ag-agexp:4051-24,,,,,,,,,,,,,,lsu-ag-agexp:4066,,,,,,,,lsu-ag-agexp:4051-24
lsu-ag-agexp:4067,,,,,,,,,,,lsu-ag-agexp:4051-15,,,,,,,,,,,,,,lsu-ag-agexp:4067,,,,,,,,lsu-ag-agexp:4051-15
