id,field_abstract,field_alt_title,field_classification,field_copyright_date,field_dewey_classification,field_edition,field_edtf_date_created,field_edtf_date_issued,field_extent,field_full_title,field_geographic_subject,field_identifier,field_isbn,field_language,field_lcc_classification,field_linked_agent,field_local_identifier,field_mode_of_issuance,field_note,field_oclc_number,field_physical_form,field_pid,field_place_published,field_place_published_country,field_resource_type,field_rights,field_subject,field_subjects_name,field_table_of_contents,title,file,parent_id,field_weight,field_member_of,field_model
lsu-ag-agexp:1116,,,,,,,,,,lsu-ag-agexp:1002-62,,,,,,,,,,,,lsu-ag-agexp:1116,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-62,,,,,Language
lsu-ag-agexp:1117,,,,,,,,,,lsu-ag-agexp:1002-117,,,,,,,,,,,,lsu-ag-agexp:1117,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-117,,,,,Language
lsu-ag-agexp:1118,,,,,,,,,,lsu-ag-agexp:1002-242,,,,,,,,,,,,lsu-ag-agexp:1118,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-242,,,,,Language
lsu-ag-agexp:1119,,,,,,,,,,lsu-ag-agexp:1002-102,,,,,,,,,,,,lsu-ag-agexp:1119,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-102,,,,,Language
lsu-ag-agexp:111,,,,,,,,,,lsu-ag-agexp:42-56,,,,,,,,,,,,lsu-ag-agexp:111,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:42-56,,,,,Language
lsu-ag-agexp:1120,,,,,,,,,,lsu-ag-agexp:1002-17,,,,,,,,,,,,lsu-ag-agexp:1120,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-17,,,,,Language
lsu-ag-agexp:1121,,,,,,,,,,lsu-ag-agexp:1002-155,,,,,,,,,,,,lsu-ag-agexp:1121,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-155,,,,,Language
lsu-ag-agexp:1122,,,,,,,,,,lsu-ag-agexp:1002-253,,,,,,,,,,,,lsu-ag-agexp:1122,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-253,,,,,Language
lsu-ag-agexp:1123,,,,,,,,,,lsu-ag-agexp:1002-177,,,,,,,,,,,,lsu-ag-agexp:1123,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-177,,,,,Language
lsu-ag-agexp:1124,,,,,,,,,,lsu-ag-agexp:1002-35,,,,,,,,,,,,lsu-ag-agexp:1124,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-35,,,,,Language
lsu-ag-agexp:1125,,,,,,,,,,lsu-ag-agexp:1002-251,,,,,,,,,,,,lsu-ag-agexp:1125,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-251,,,,,Language
lsu-ag-agexp:1126,,,,,,,,,,lsu-ag-agexp:1002-55,,,,,,,,,,,,lsu-ag-agexp:1126,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-55,,,,,Language
lsu-ag-agexp:1127,,,,,,,,,,lsu-ag-agexp:1002-195,,,,,,,,,,,,lsu-ag-agexp:1127,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-195,,,,,Language
lsu-ag-agexp:1128,,,,,,,,,,lsu-ag-agexp:1002-132,,,,,,,,,,,,lsu-ag-agexp:1128,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-132,,,,,Language
lsu-ag-agexp:1129,,,,,,,,,,lsu-ag-agexp:1002-185,,,,,,,,,,,,lsu-ag-agexp:1129,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-185,,,,,Language
lsu-ag-agexp:112,,,,,,,,,,lsu-ag-agexp:42-77,,,,,,,,,,,,lsu-ag-agexp:112,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:42-77,,,,,Language
lsu-ag-agexp:1130,,,,,,,,,,lsu-ag-agexp:1002-94,,,,,,,,,,,,lsu-ag-agexp:1130,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-94,,,,,Language
lsu-ag-agexp:1131,,,,,,,,,,lsu-ag-agexp:1002-205,,,,,,,,,,,,lsu-ag-agexp:1131,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-205,,,,,Language
lsu-ag-agexp:1132,,,,,,,,,,lsu-ag-agexp:1002-184,,,,,,,,,,,,lsu-ag-agexp:1132,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-184,,,,,Language
lsu-ag-agexp:1133,,,,,,,,,,lsu-ag-agexp:1002-23,,,,,,,,,,,,lsu-ag-agexp:1133,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-23,,,,,Language
lsu-ag-agexp:1134,,,,,,,,,,lsu-ag-agexp:1002-5,,,,,,,,,,,,lsu-ag-agexp:1134,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-5,,,,,Language
lsu-ag-agexp:1135,,,,,,,,,,lsu-ag-agexp:1002-97,,,,,,,,,,,,lsu-ag-agexp:1135,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-97,,,,,Language
lsu-ag-agexp:1136,,,,,,,,,,lsu-ag-agexp:1002-137,,,,,,,,,,,,lsu-ag-agexp:1136,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-137,,,,,Language
lsu-ag-agexp:1137,,,,,,,,,,lsu-ag-agexp:1002-114,,,,,,,,,,,,lsu-ag-agexp:1137,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-114,,,,,Language
lsu-ag-agexp:1138,,,,,,,,,,lsu-ag-agexp:1002-176,,,,,,,,,,,,lsu-ag-agexp:1138,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-176,,,,,Language
lsu-ag-agexp:1139,,,,,,,,,,lsu-ag-agexp:1002-58,,,,,,,,,,,,lsu-ag-agexp:1139,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-58,,,,,Language
lsu-ag-agexp:113,,,,,,,,,,lsu-ag-agexp:42-74,,,,,,,,,,,,lsu-ag-agexp:113,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:42-74,,,,,Language
lsu-ag-agexp:1140,,,,,,,,,,lsu-ag-agexp:1002-237,,,,,,,,,,,,lsu-ag-agexp:1140,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-237,,,,,Language
lsu-ag-agexp:1141,,,,,,,,,,lsu-ag-agexp:1002-263,,,,,,,,,,,,lsu-ag-agexp:1141,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-263,,,,,Language
lsu-ag-agexp:1142,,,,,,,,,,lsu-ag-agexp:1002-45,,,,,,,,,,,,lsu-ag-agexp:1142,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-45,,,,,Language
lsu-ag-agexp:1143,,,,,,,,,,lsu-ag-agexp:1002-1,,,,,,,,,,,,lsu-ag-agexp:1143,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-1,,,,,Language
lsu-ag-agexp:1144,,,,,,,,,,lsu-ag-agexp:1002-183,,,,,,,,,,,,lsu-ag-agexp:1144,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-183,,,,,Language
lsu-ag-agexp:1145,,,,,,,,,,lsu-ag-agexp:1002-126,,,,,,,,,,,,lsu-ag-agexp:1145,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-126,,,,,Language
lsu-ag-agexp:1146,,,,,,,,,,lsu-ag-agexp:1002-88,,,,,,,,,,,,lsu-ag-agexp:1146,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-88,,,,,Language
lsu-ag-agexp:1147,,,,,,,,,,lsu-ag-agexp:1002-233,,,,,,,,,,,,lsu-ag-agexp:1147,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-233,,,,,Language
lsu-ag-agexp:1148,,,,,,,,,,lsu-ag-agexp:1002-215,,,,,,,,,,,,lsu-ag-agexp:1148,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-215,,,,,Language
lsu-ag-agexp:1149,,,,,,,,,,lsu-ag-agexp:1002-100,,,,,,,,,,,,lsu-ag-agexp:1149,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-100,,,,,Language
lsu-ag-agexp:114,,,,,,,,,,lsu-ag-agexp:42-52,,,,,,,,,,,,lsu-ag-agexp:114,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:42-52,,,,,Language
lsu-ag-agexp:1150,,,,,,,,,,lsu-ag-agexp:1002-6,,,,,,,,,,,,lsu-ag-agexp:1150,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-6,,,,,Language
lsu-ag-agexp:1151,,,,,,,,,,lsu-ag-agexp:1002-174,,,,,,,,,,,,lsu-ag-agexp:1151,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-174,,,,,Language
lsu-ag-agexp:1152,,,,,,,,,,lsu-ag-agexp:1002-146,,,,,,,,,,,,lsu-ag-agexp:1152,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-146,,,,,Language
lsu-ag-agexp:1153,,,,,,,,,,lsu-ag-agexp:1002-175,,,,,,,,,,,,lsu-ag-agexp:1153,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-175,,,,,Language
lsu-ag-agexp:1154,,,,,,,,,,lsu-ag-agexp:1002-83,,,,,,,,,,,,lsu-ag-agexp:1154,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-83,,,,,Language
lsu-ag-agexp:1155,,,,,,,,,,lsu-ag-agexp:1002-145,,,,,,,,,,,,lsu-ag-agexp:1155,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-145,,,,,Language
lsu-ag-agexp:1156,,,,,,,,,,lsu-ag-agexp:1002-85,,,,,,,,,,,,lsu-ag-agexp:1156,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-85,,,,,Language
lsu-ag-agexp:1157,,,,,,,,,,lsu-ag-agexp:1002-224,,,,,,,,,,,,lsu-ag-agexp:1157,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-224,,,,,Language
lsu-ag-agexp:1158,,,,,,,,,,lsu-ag-agexp:1002-163,,,,,,,,,,,,lsu-ag-agexp:1158,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-163,,,,,Language
lsu-ag-agexp:1159,,,,,,,,,,lsu-ag-agexp:1002-199,,,,,,,,,,,,lsu-ag-agexp:1159,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-199,,,,,Language
lsu-ag-agexp:115,,,,,,,,,,lsu-ag-agexp:42-67,,,,,,,,,,,,lsu-ag-agexp:115,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:42-67,,,,,Language
lsu-ag-agexp:1160,,,,,,,,,,lsu-ag-agexp:1002-108,,,,,,,,,,,,lsu-ag-agexp:1160,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-108,,,,,Language
lsu-ag-agexp:1161,,,,,,,,,,lsu-ag-agexp:1002-7,,,,,,,,,,,,lsu-ag-agexp:1161,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-7,,,,,Language
lsu-ag-agexp:1162,,,,,,,,,,lsu-ag-agexp:1002-194,,,,,,,,,,,,lsu-ag-agexp:1162,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-194,,,,,Language
lsu-ag-agexp:1163,,,,,,,,,,lsu-ag-agexp:1002-79,,,,,,,,,,,,lsu-ag-agexp:1163,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-79,,,,,Language
lsu-ag-agexp:1164,,,,,,,,,,lsu-ag-agexp:1002-49,,,,,,,,,,,,lsu-ag-agexp:1164,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-49,,,,,Language
lsu-ag-agexp:1165,,,,,,,,,,lsu-ag-agexp:1002-168,,,,,,,,,,,,lsu-ag-agexp:1165,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-168,,,,,Language
lsu-ag-agexp:1166,,,,,,,,,,lsu-ag-agexp:1002-10,,,,,,,,,,,,lsu-ag-agexp:1166,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-10,,,,,Language
lsu-ag-agexp:1167,,,,,,,,,,lsu-ag-agexp:1002-38,,,,,,,,,,,,lsu-ag-agexp:1167,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-38,,,,,Language
lsu-ag-agexp:1168,,,,,,,,,,lsu-ag-agexp:1002-200,,,,,,,,,,,,lsu-ag-agexp:1168,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-200,,,,,Language
lsu-ag-agexp:1169,,,,,,,,,,lsu-ag-agexp:1002-236,,,,,,,,,,,,lsu-ag-agexp:1169,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-236,,,,,Language
lsu-ag-agexp:116,,,,,,,,,,lsu-ag-agexp:42-76,,,,,,,,,,,,lsu-ag-agexp:116,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:42-76,,,,,Language
lsu-ag-agexp:1170,,,,,,,,,,lsu-ag-agexp:1002-57,,,,,,,,,,,,lsu-ag-agexp:1170,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-57,,,,,Language
lsu-ag-agexp:1171,,,,,,,,,,lsu-ag-agexp:1002-90,,,,,,,,,,,,lsu-ag-agexp:1171,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-90,,,,,Language
lsu-ag-agexp:1172,,,,,,,,,,lsu-ag-agexp:1002-246,,,,,,,,,,,,lsu-ag-agexp:1172,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-246,,,,,Language
lsu-ag-agexp:1173,,,,,,,,,,lsu-ag-agexp:1002-104,,,,,,,,,,,,lsu-ag-agexp:1173,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-104,,,,,Language
lsu-ag-agexp:1174,,,,,,,,,,lsu-ag-agexp:1002-39,,,,,,,,,,,,lsu-ag-agexp:1174,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-39,,,,,Language
lsu-ag-agexp:1175,,,,,,,,,,lsu-ag-agexp:1002-151,,,,,,,,,,,,lsu-ag-agexp:1175,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-151,,,,,Language
lsu-ag-agexp:1176,,,,,,,,,,lsu-ag-agexp:1002-149,,,,,,,,,,,,lsu-ag-agexp:1176,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-149,,,,,Language
lsu-ag-agexp:1177,,,,,,,,,,lsu-ag-agexp:1002-51,,,,,,,,,,,,lsu-ag-agexp:1177,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-51,,,,,Language
lsu-ag-agexp:1178,,,,,,,,,,lsu-ag-agexp:1002-173,,,,,,,,,,,,lsu-ag-agexp:1178,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-173,,,,,Language
lsu-ag-agexp:1179,,,,,,,,,,lsu-ag-agexp:1002-234,,,,,,,,,,,,lsu-ag-agexp:1179,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-234,,,,,Language
lsu-ag-agexp:117,,,,,,,,,,lsu-ag-agexp:42-22,,,,,,,,,,,,lsu-ag-agexp:117,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:42-22,,,,,Language
lsu-ag-agexp:1180,,,,,,,,,,lsu-ag-agexp:1002-128,,,,,,,,,,,,lsu-ag-agexp:1180,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-128,,,,,Language
lsu-ag-agexp:1181,,,,,,,,,,lsu-ag-agexp:1002-235,,,,,,,,,,,,lsu-ag-agexp:1181,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-235,,,,,Language
lsu-ag-agexp:1182,,,,,,,,,,lsu-ag-agexp:1002-171,,,,,,,,,,,,lsu-ag-agexp:1182,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-171,,,,,Language
lsu-ag-agexp:1183,,,,,,,,,,lsu-ag-agexp:1002-208,,,,,,,,,,,,lsu-ag-agexp:1183,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-208,,,,,Language
lsu-ag-agexp:1184,,,,,,,,,,lsu-ag-agexp:1002-162,,,,,,,,,,,,lsu-ag-agexp:1184,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-162,,,,,Language
lsu-ag-agexp:1185,,,,,,,,,,lsu-ag-agexp:1002-148,,,,,,,,,,,,lsu-ag-agexp:1185,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-148,,,,,Language
lsu-ag-agexp:1186,,,,,,,,,,lsu-ag-agexp:1002-98,,,,,,,,,,,,lsu-ag-agexp:1186,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-98,,,,,Language
lsu-ag-agexp:1187,,,,,,,,,,lsu-ag-agexp:1002-123,,,,,,,,,,,,lsu-ag-agexp:1187,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-123,,,,,Language
lsu-ag-agexp:1188,,,,,,,,,,lsu-ag-agexp:1002-264,,,,,,,,,,,,lsu-ag-agexp:1188,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-264,,,,,Language
lsu-ag-agexp:1189,,,,,,,,,,lsu-ag-agexp:1002-80,,,,,,,,,,,,lsu-ag-agexp:1189,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-80,,,,,Language
lsu-ag-agexp:118,,,,,,,,,,lsu-ag-agexp:42-65,,,,,,,,,,,,lsu-ag-agexp:118,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:42-65,,,,,Language
lsu-ag-agexp:1190,,,,,,,,,,lsu-ag-agexp:1002-144,,,,,,,,,,,,lsu-ag-agexp:1190,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-144,,,,,Language
lsu-ag-agexp:1191,,,,,,,,,,lsu-ag-agexp:1002-93,,,,,,,,,,,,lsu-ag-agexp:1191,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-93,,,,,Language
lsu-ag-agexp:1192,,,,,,,,,,lsu-ag-agexp:1002-18,,,,,,,,,,,,lsu-ag-agexp:1192,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-18,,,,,Language
lsu-ag-agexp:1193,,,,,,,,,,lsu-ag-agexp:1002-141,,,,,,,,,,,,lsu-ag-agexp:1193,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-141,,,,,Language
lsu-ag-agexp:1194,,,,,,,,,,lsu-ag-agexp:1002-250,,,,,,,,,,,,lsu-ag-agexp:1194,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-250,,,,,Language
lsu-ag-agexp:1195,,,,,,,,,,lsu-ag-agexp:1002-118,,,,,,,,,,,,lsu-ag-agexp:1195,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-118,,,,,Language
lsu-ag-agexp:1196,,,,,,,,,,lsu-ag-agexp:1002-42,,,,,,,,,,,,lsu-ag-agexp:1196,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-42,,,,,Language
lsu-ag-agexp:1197,,,,,,,,,,lsu-ag-agexp:1002-244,,,,,,,,,,,,lsu-ag-agexp:1197,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-244,,,,,Language
lsu-ag-agexp:1198,,,,,,,,,,lsu-ag-agexp:1002-26,,,,,,,,,,,,lsu-ag-agexp:1198,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-26,,,,,Language
lsu-ag-agexp:1199,,,,,,,,,,lsu-ag-agexp:1002-13,,,,,,,,,,,,lsu-ag-agexp:1199,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-13,,,,,Language
lsu-ag-agexp:119,,,,,,,,,,lsu-ag-agexp:42-21,,,,,,,,,,,,lsu-ag-agexp:119,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:42-21,,,,,Language
lsu-ag-agexp:11,,,,,,,,,,lsu-ag-agexp:1-36,,,,,,,,,,,,lsu-ag-agexp:11,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1-36,,,,,Language
lsu-ag-agexp:1200,,,,,,,,,,lsu-ag-agexp:1002-28,,,,,,,,,,,,lsu-ag-agexp:1200,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-28,,,,,Language
lsu-ag-agexp:1201,,,,,,,,,,lsu-ag-agexp:1002-248,,,,,,,,,,,,lsu-ag-agexp:1201,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-248,,,,,Language
lsu-ag-agexp:1202,,,,,,,,,,lsu-ag-agexp:1002-178,,,,,,,,,,,,lsu-ag-agexp:1202,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-178,,,,,Language
lsu-ag-agexp:1203,,,,,,,,,,lsu-ag-agexp:1002-84,,,,,,,,,,,,lsu-ag-agexp:1203,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-84,,,,,Language
lsu-ag-agexp:1204,,,,,,,,,,lsu-ag-agexp:1002-227,,,,,,,,,,,,lsu-ag-agexp:1204,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-227,,,,,Language
lsu-ag-agexp:1205,,,,,,,,,,lsu-ag-agexp:1002-86,,,,,,,,,,,,lsu-ag-agexp:1205,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-86,,,,,Language
lsu-ag-agexp:1206,,,,,,,,,,lsu-ag-agexp:1002-204,,,,,,,,,,,,lsu-ag-agexp:1206,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-204,,,,,Language
lsu-ag-agexp:1207,,,,,,,,,,lsu-ag-agexp:1002-188,,,,,,,,,,,,lsu-ag-agexp:1207,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-188,,,,,Language
lsu-ag-agexp:1208,,,,,,,,,,lsu-ag-agexp:1002-68,,,,,,,,,,,,lsu-ag-agexp:1208,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-68,,,,,Language
lsu-ag-agexp:1209,,,,,,,,,,lsu-ag-agexp:1002-186,,,,,,,,,,,,lsu-ag-agexp:1209,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-186,,,,,Language
lsu-ag-agexp:120,,,,,,,,,,lsu-ag-agexp:42-20,,,,,,,,,,,,lsu-ag-agexp:120,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:42-20,,,,,Language
lsu-ag-agexp:1210,,,,,,,,,,lsu-ag-agexp:1002-135,,,,,,,,,,,,lsu-ag-agexp:1210,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-135,,,,,Language
lsu-ag-agexp:1211,,,,,,,,,,lsu-ag-agexp:1002-226,,,,,,,,,,,,lsu-ag-agexp:1211,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-226,,,,,Language
lsu-ag-agexp:1212,,,,,,,,,,lsu-ag-agexp:1002-172,,,,,,,,,,,,lsu-ag-agexp:1212,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-172,,,,,Language
lsu-ag-agexp:1213,,,,,,,,,,lsu-ag-agexp:1002-2,,,,,,,,,,,,lsu-ag-agexp:1213,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-2,,,,,Language
lsu-ag-agexp:1214,,,,,,,,,,lsu-ag-agexp:1002-152,,,,,,,,,,,,lsu-ag-agexp:1214,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-152,,,,,Language
lsu-ag-agexp:1215,,,,,,,,,,lsu-ag-agexp:1002-56,,,,,,,,,,,,lsu-ag-agexp:1215,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-56,,,,,Language
lsu-ag-agexp:1216,,,,,,,,,,lsu-ag-agexp:1002-165,,,,,,,,,,,,lsu-ag-agexp:1216,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-165,,,,,Language
lsu-ag-agexp:1217,,,,,,,,,,lsu-ag-agexp:1002-77,,,,,,,,,,,,lsu-ag-agexp:1217,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-77,,,,,Language
lsu-ag-agexp:1218,,,,,,,,,,lsu-ag-agexp:1002-252,,,,,,,,,,,,lsu-ag-agexp:1218,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-252,,,,,Language
lsu-ag-agexp:1219,,,,,,,,,,lsu-ag-agexp:1002-158,,,,,,,,,,,,lsu-ag-agexp:1219,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-158,,,,,Language
lsu-ag-agexp:121,,,,,,,,,,lsu-ag-agexp:42-66,,,,,,,,,,,,lsu-ag-agexp:121,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:42-66,,,,,Language
lsu-ag-agexp:1220,,,,,,,,,,lsu-ag-agexp:1002-240,,,,,,,,,,,,lsu-ag-agexp:1220,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-240,,,,,Language
lsu-ag-agexp:1221,,,,,,,,,,lsu-ag-agexp:1002-99,,,,,,,,,,,,lsu-ag-agexp:1221,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-99,,,,,Language
lsu-ag-agexp:1222,,,,,,,,,,lsu-ag-agexp:1002-179,,,,,,,,,,,,lsu-ag-agexp:1222,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-179,,,,,Language
lsu-ag-agexp:1223,,,,,,,,,,lsu-ag-agexp:1002-120,,,,,,,,,,,,lsu-ag-agexp:1223,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-120,,,,,Language
lsu-ag-agexp:1224,,,,,,,,,,lsu-ag-agexp:1002-74,,,,,,,,,,,,lsu-ag-agexp:1224,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-74,,,,,Language
lsu-ag-agexp:1225,,,,,,,,,,lsu-ag-agexp:1002-209,,,,,,,,,,,,lsu-ag-agexp:1225,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-209,,,,,Language
lsu-ag-agexp:1226,,,,,,,,,,lsu-ag-agexp:1002-212,,,,,,,,,,,,lsu-ag-agexp:1226,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-212,,,,,Language
lsu-ag-agexp:1227,,,,,,,,,,lsu-ag-agexp:1002-52,,,,,,,,,,,,lsu-ag-agexp:1227,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-52,,,,,Language
lsu-ag-agexp:1228,,,,,,,,,,lsu-ag-agexp:1002-67,,,,,,,,,,,,lsu-ag-agexp:1228,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-67,,,,,Language
lsu-ag-agexp:1229,,,,,,,,,,lsu-ag-agexp:1002-76,,,,,,,,,,,,lsu-ag-agexp:1229,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-76,,,,,Language
lsu-ag-agexp:122,,,,,,,,,,lsu-ag-agexp:42-8,,,,,,,,,,,,lsu-ag-agexp:122,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:42-8,,,,,Language
lsu-ag-agexp:1230,,,,,,,,,,lsu-ag-agexp:1002-22,,,,,,,,,,,,lsu-ag-agexp:1230,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-22,,,,,Language
lsu-ag-agexp:1231,,,,,,,,,,lsu-ag-agexp:1002-65,,,,,,,,,,,,lsu-ag-agexp:1231,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-65,,,,,Language
lsu-ag-agexp:1232,,,,,,,,,,lsu-ag-agexp:1002-170,,,,,,,,,,,,lsu-ag-agexp:1232,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1002-170,,,,,Language
